,Row.names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,external_gene_name
19279,ENSMUSG00000078984,0.300158245,-0.754279962,1.673138598,-0.450817382,0.652121173,NA,Gm11027
19280,ENSMUSG00000078994,4.237861519,-0.229640425,0.468072146,-0.490609037,0.623702993,0.769777919,Zfp429
19281,ENSMUSG00000078995,0.632848489,0.354800416,1.126086625,0.315073822,0.752705604,0.859078903,Zfp456
19282,ENSMUSG00000078998,0,NA,NA,NA,NA,NA,Bpifa6
19283,ENSMUSG00000079001,0,NA,NA,NA,NA,NA,4930404H24Rik
19284,ENSMUSG00000079003,25.89175687,-0.172264287,0.22600696,-0.762207885,0.445935941,0.626880382,Samd1
19285,ENSMUSG00000079005,0,NA,NA,NA,NA,NA,Gm14147
19286,ENSMUSG00000079006,0,NA,NA,NA,NA,NA,Gm14151
19287,ENSMUSG00000079007,0,NA,NA,NA,NA,NA,Tcl1b4
19288,ENSMUSG00000079008,0.156967045,-0.779611113,2.237436353,-0.348439459,0.727510173,NA,Gm14124
19289,ENSMUSG00000079009,0,NA,NA,NA,NA,NA,Gm14139
19290,ENSMUSG00000079010,0,NA,NA,NA,NA,NA,Gm11032
19291,ENSMUSG00000079012,1.907344873,2.450770799,0.652740089,3.754589064,0.000173626,0.001297315,Serpina3m
19292,ENSMUSG00000079013,0.032869883,-0.324027251,3.697420426,-0.087636031,0.930165964,NA,Serpina3j
19293,ENSMUSG00000079014,0.236503388,-0.355054703,1.857541177,-0.191142306,0.848414104,NA,Serpina3i
19294,ENSMUSG00000079015,0,NA,NA,NA,NA,NA,Serpina1c
19295,ENSMUSG00000079016,0,NA,NA,NA,NA,NA,Gm11034
19296,ENSMUSG00000079017,3.143931595,-0.85721184,0.696038743,-1.231557652,0.218114368,0.389589446,Ifi27l2a
19297,ENSMUSG00000079018,273.6000851,-0.192182914,0.25026421,-0.767920089,0.442534662,0.623657222,Ly6c1
19298,ENSMUSG00000079019,0.212546244,-0.930863661,1.86990161,-0.497814246,0.618614974,NA,Insl3
19299,ENSMUSG00000079020,189.0087837,0.531634287,0.167799445,3.16827202,0.00153348,0.008274809,Slc45a4
19300,ENSMUSG00000079022,49.6980766,0.31492482,0.213281957,1.476565688,0.139792095,0.285799099,Col22a1
19301,ENSMUSG00000079024,1.077111983,0.470745782,0.93288032,0.504615407,0.613828987,0.761501522,Gm21961
19302,ENSMUSG00000079025,0.028750267,0.404903003,3.697420426,0.109509592,0.912798314,NA,Gsdmc
19303,ENSMUSG00000079029,0,NA,NA,NA,NA,NA,Gm5662
19304,ENSMUSG00000079031,0,NA,NA,NA,NA,NA,BB287469
19305,ENSMUSG00000079033,0,NA,NA,NA,NA,NA,Mef2b
19306,ENSMUSG00000079034,0,NA,NA,NA,NA,NA,Gm8300
19307,ENSMUSG00000079036,37.35830954,0.771275944,0.183400758,4.205413067,2.61E-05,0.000248799,Alkbh1
19308,ENSMUSG00000079037,493.0517354,0.287915807,0.13056946,2.20507772,0.027448641,0.085956515,Prnp
19309,ENSMUSG00000079038,0.069499377,0.253042876,3.697420426,0.06843768,0.945437228,NA,D130040H23Rik
19310,ENSMUSG00000079039,0,NA,NA,NA,NA,NA,Gm11037
19311,ENSMUSG00000079042,0,NA,NA,NA,NA,NA,Apela
19312,ENSMUSG00000079043,19.20763447,0.195636258,0.213864476,0.914767433,0.360313735,0.546280026,Fastkd5
19313,ENSMUSG00000079049,6.963029511,1.295022016,0.388869866,3.330219513,0.000867775,0.005132159,Serpinb1c
19314,ENSMUSG00000079051,0.352314376,-0.179036873,1.524759815,-0.117419722,0.906527456,NA,Gm14025
19315,ENSMUSG00000079055,330.2760702,-0.397942784,0.180111698,-2.209422202,0.027145288,0.085196229,Slc8a3
19316,ENSMUSG00000079056,3.359817232,-0.429282103,0.496685576,-0.864293476,0.387426693,0.572775261,Kcnip3
19317,ENSMUSG00000079057,28.79342428,-0.242556878,0.272823226,-0.889062424,0.373969532,0.559247961,Cyp4v3
19318,ENSMUSG00000079058,0,NA,NA,NA,NA,NA,Adam34
19319,ENSMUSG00000079061,0.039383582,-0.324027251,3.697420426,-0.087636031,0.930165964,NA,Gm11042
19320,ENSMUSG00000079065,13.9998089,-0.868510937,0.291797472,-2.976416931,0.002916381,0.014176288,BC005561
19321,ENSMUSG00000079071,1.391590935,-0.047721294,0.864609839,-0.055194022,0.955983892,0.978449223,Gm14085
19322,ENSMUSG00000079083,9.76811014,0.443599809,0.289112204,1.534351722,0.124943148,0.264374501,Jrkl
19323,ENSMUSG00000079084,8.673484941,-0.660412589,0.349326526,-1.890530889,0.058686993,0.152302854,Ccdc82
19324,ENSMUSG00000079091,0,NA,NA,NA,NA,NA,Gm3404
19325,ENSMUSG00000079092,0,NA,NA,NA,NA,NA,Prl2c2
19326,ENSMUSG00000079093,0,NA,NA,NA,NA,NA,4930449I24Rik
19327,ENSMUSG00000079103,0.455858517,-1.804925629,1.408931155,-1.281060202,0.200172521,NA,Tgm7
19328,ENSMUSG00000079104,38.10558498,-0.584985807,0.196385644,-2.978760545,0.002894169,0.014092495,Prps1l3
19329,ENSMUSG00000079105,22.5407247,-0.885220851,0.374048873,-2.366591415,0.01795274,0.061340951,C7
19330,ENSMUSG00000079108,12.88001372,0.010432876,0.265549873,0.03928782,0.968660917,0.983815369,Srp54c
19331,ENSMUSG00000079109,38.04686399,-0.422633081,0.216579061,-1.951403238,0.051009097,0.137099131,Pms2
19332,ENSMUSG00000079110,710.8520227,-0.649017173,0.120934778,-5.366671049,8.02E-08,1.45E-06,Capn3
19333,ENSMUSG00000079111,75.53541589,-0.536410985,0.164787867,-3.255160676,0.001133282,0.006417791,Kdelr2
19334,ENSMUSG00000079112,0,NA,NA,NA,NA,NA,Fam90a1a
19335,ENSMUSG00000079113,0,NA,NA,NA,NA,NA,Gm7861
19336,ENSMUSG00000079114,0,NA,NA,NA,NA,NA,Gm7849
19337,ENSMUSG00000079116,0,NA,NA,NA,NA,NA,Gm15293
19338,ENSMUSG00000079120,0,NA,NA,NA,NA,NA,AY761185
19339,ENSMUSG00000079144,20.53354461,-0.213902279,0.269573025,-0.793485471,0.427495031,0.610247951,A130010J15Rik
19340,ENSMUSG00000079156,0,NA,NA,NA,NA,NA,Smok3b
19341,ENSMUSG00000079157,0.271720461,-1.205529092,1.825979826,-0.660209426,0.509119444,NA,Fam155a
19342,ENSMUSG00000079162,1.251735516,-0.727428848,1.070900282,-0.679268519,0.49696774,0.669733878,Trim43b
19343,ENSMUSG00000079164,24.04954972,-1.677626063,0.432656843,-3.877498042,0.000105536,0.000836312,Tlr5
19344,ENSMUSG00000079165,0.594646956,-0.184206213,1.212618277,-0.151907832,0.879259631,NA,Sap25
19345,ENSMUSG00000079168,1.774912574,0.352041232,0.605064963,0.58182386,0.560685331,0.720667659,Cd209g
19346,ENSMUSG00000079169,0,NA,NA,NA,NA,NA,Gm15130
19347,ENSMUSG00000079170,0,NA,NA,NA,NA,NA,Gm13941
19348,ENSMUSG00000079173,0.117326121,-0.050675246,2.78026952,-0.018226739,0.985457972,NA,Zan
19349,ENSMUSG00000079175,0,NA,NA,NA,NA,NA,Gm11060
19350,ENSMUSG00000079177,0.577392277,0.435866711,1.07772796,0.404431106,0.68589573,NA,Fam228a
19351,ENSMUSG00000079180,0,NA,NA,NA,NA,NA,Mptx2
19352,ENSMUSG00000079183,0,NA,NA,NA,NA,NA,C030005K15Rik
19353,ENSMUSG00000079184,99.64130177,0.310006047,0.128500382,2.412491252,0.015843918,0.055679676,Mphosph8
19354,ENSMUSG00000079186,0.048658166,-0.324027251,3.697420426,-0.087636031,0.930165964,NA,Gzmc
19355,ENSMUSG00000079190,0,NA,NA,NA,NA,NA,AC133103.1
19356,ENSMUSG00000079192,0,NA,NA,NA,NA,NA,AC125149.1
19357,ENSMUSG00000079197,114.4427212,0.394004592,0.130381269,3.021941683,0.002511589,0.01253122,Psme2
19358,ENSMUSG00000079215,137.7625914,-0.138718342,0.119838059,-1.157548303,0.247048416,0.424247657,Zfp664
19359,ENSMUSG00000079222,0.165710378,2.081187527,2.92124892,0.712430739,0.476198086,NA,AC132444.1
19360,ENSMUSG00000079227,1.386682743,0.69476064,0.932274136,0.745232129,0.456131403,0.63476815,Ccr5
19361,ENSMUSG00000079235,0.225963093,-1.089889128,1.875698669,-0.581057686,0.561201576,NA,Ccdc13
19362,ENSMUSG00000079242,1.252701041,0.380135451,0.708724685,0.536365473,0.591705989,0.744689976,C730034F03Rik
19363,ENSMUSG00000079243,2547.536445,1.201860247,0.28668079,4.192329204,2.76E-05,0.000262113,Xirp1
19364,ENSMUSG00000079244,0,NA,NA,NA,NA,NA,Gm5622
19365,ENSMUSG00000079247,0,NA,NA,NA,NA,NA,Gm13691
19366,ENSMUSG00000079258,0,NA,NA,NA,NA,NA,Calhm1
19367,ENSMUSG00000079259,0.106506767,-0.627748748,2.824573835,-0.222245473,0.824122797,NA,Trim71
19368,ENSMUSG00000079260,15.90047919,0.402860849,0.22076464,1.824843189,0.068024696,0.169918369,Tmppe
19369,ENSMUSG00000079261,0.188776291,-0.779609818,2.868831006,-0.27175174,0.785812915,NA,Gm15217
19370,ENSMUSG00000079262,0.651798069,-0.332080707,1.236173118,-0.268636085,0.788209741,0.881305791,Slco1a6
19371,ENSMUSG00000079263,0,NA,NA,NA,NA,NA,Gm6614
19372,ENSMUSG00000079264,0,NA,NA,NA,NA,NA,Gm11077
19373,ENSMUSG00000079265,0,NA,NA,NA,NA,NA,Gm8257
19374,ENSMUSG00000079267,0,NA,NA,NA,NA,NA,Gm5930
19375,ENSMUSG00000079269,0,NA,NA,NA,NA,NA,Gm3676
19376,ENSMUSG00000079271,0,NA,NA,NA,NA,NA,1700049E17Rik1
19377,ENSMUSG00000079277,18.11736643,-0.850000167,0.251697865,-3.377065457,0.000732636,0.004453066,Hoxd3
19378,ENSMUSG00000079278,789.1425557,-0.750630797,0.221297082,-3.391959768,0.000693946,0.004254675,Tmem233
19379,ENSMUSG00000079283,52.4291269,0.091795384,0.204120903,0.449710846,0.65291895,0.790575248,2310009B15Rik
19380,ENSMUSG00000079286,0.050280079,-0.324027251,3.697420426,-0.087636031,0.930165964,NA,Gm11084
19381,ENSMUSG00000079298,0.947182516,1.916123631,0.842951721,2.273111951,0.023019434,0.074591099,Klrb1b
19382,ENSMUSG00000079299,0,NA,NA,NA,NA,NA,Klrb1
19383,ENSMUSG00000079304,0.050280079,-0.324027251,3.697420426,-0.087636031,0.930165964,NA,Tex52
19384,ENSMUSG00000079316,44.15964429,-0.088239059,0.161159167,-0.547527396,0.584016454,0.738462811,Rab9
19385,ENSMUSG00000079317,67.32820008,-0.292685699,0.188318415,-1.554206472,0.120135174,0.256903011,Trappc2
19386,ENSMUSG00000079323,0.242120369,-1.089798117,1.846905578,-0.590067045,0.555145702,NA,Gm20661
19387,ENSMUSG00000079324,0,NA,NA,NA,NA,NA,4932414N04Rik
19388,ENSMUSG00000079330,0.039383582,-0.324027251,3.697420426,-0.087636031,0.930165964,NA,Lemd1
19389,ENSMUSG00000079333,0,NA,NA,NA,NA,NA,Gm11096
19390,ENSMUSG00000079334,71.17553098,0.313157172,0.201348495,1.555299295,0.119874805,0.256400421,Naa80
19391,ENSMUSG00000079339,0.26134098,2.760957943,2.197307968,1.256518423,0.208928071,NA,Ifit1bl1
19392,ENSMUSG00000079342,0,NA,NA,NA,NA,NA,Lipo1
19393,ENSMUSG00000079343,1.756085647,-1.168093713,0.808496171,-1.44477334,0.148521562,0.298419704,C1s2
19394,ENSMUSG00000079344,0,NA,NA,NA,NA,NA,Lipo4
19395,ENSMUSG00000079349,0,NA,NA,NA,NA,NA,Magea5
19396,ENSMUSG00000079350,0,NA,NA,NA,NA,NA,Magea8
19397,ENSMUSG00000079353,0,NA,NA,NA,NA,NA,Gm11099
19398,ENSMUSG00000079355,4.333758595,0.651043504,0.43682116,1.490412013,0.136115936,0.280251388,Ackr4
19399,ENSMUSG00000079362,50.67563638,0.762956683,0.322837653,2.363282832,0.01811384,0.061774547,Gm43302
19400,ENSMUSG00000079363,54.07147248,-1.189472394,0.346435119,-3.433463668,0.000595922,0.003719885,Gbp4
19401,ENSMUSG00000079364,0.037885021,-0.324027251,3.697420426,-0.087636031,0.930165964,NA,Gm3558
19402,ENSMUSG00000079371,0,NA,NA,NA,NA,NA,Gm3476
19403,ENSMUSG00000079374,0.036550054,-0.324027251,3.697420426,-0.087636031,0.930165964,NA,Gm8334
19404,ENSMUSG00000079378,0,NA,NA,NA,NA,NA,Gm8279
19405,ENSMUSG00000079380,0,NA,NA,NA,NA,NA,Gm8271
19406,ENSMUSG00000079382,0,NA,NA,NA,NA,NA,Gm3443
19407,ENSMUSG00000079383,0,NA,NA,NA,NA,NA,Gm3298
19408,ENSMUSG00000079386,0,NA,NA,NA,NA,NA,Gm3173
19409,ENSMUSG00000079387,0,NA,NA,NA,NA,NA,Luzp4
19410,ENSMUSG00000079388,0.0260129,-0.324027251,3.697420426,-0.087636031,0.930165964,NA,2610042L04Rik
19411,ENSMUSG00000079389,0,NA,NA,NA,NA,NA,Gm3149
19412,ENSMUSG00000079391,0,NA,NA,NA,NA,NA,Gm2974
19413,ENSMUSG00000079395,0,NA,NA,NA,NA,NA,Gm15114
19414,ENSMUSG00000079396,0.167726735,-0.779610551,2.530837645,-0.308044474,0.758048491,NA,Gm3411
19415,ENSMUSG00000079402,0,NA,NA,NA,NA,NA,Gm3020
19416,ENSMUSG00000079409,0,NA,NA,NA,NA,NA,Gm5795
19417,ENSMUSG00000079410,0,NA,NA,NA,NA,NA,Gm2897
19418,ENSMUSG00000079415,0.102316597,-0.475887468,3.332056869,-0.142820932,0.886431605,NA,Cntf
19419,ENSMUSG00000079416,0,NA,NA,NA,NA,NA,Gm11111
19420,ENSMUSG00000079418,28.80170596,0.156087465,0.177959105,0.877097379,0.380433748,0.565558036,Atg4a
19421,ENSMUSG00000079419,4.628510499,1.380259184,0.42668638,3.234833001,0.001217139,0.006823012,Ms4a6c
19422,ENSMUSG00000079421,0,NA,NA,NA,NA,NA,4930402F06Rik
19423,ENSMUSG00000079423,0,NA,NA,NA,NA,NA,Gm3286
19424,ENSMUSG00000079424,0,NA,NA,NA,NA,NA,Gm3259
19425,ENSMUSG00000079426,82.03300688,0.462053167,0.151227267,3.05535619,0.002247934,0.011418259,Arpc4
19426,ENSMUSG00000079427,18.5553005,-0.338258257,0.245830126,-1.375983746,0.168826665,0.326567188,Mthfsl
19427,ENSMUSG00000079428,57.87070193,0.959305889,0.252604028,3.797666638,0.000146065,0.001111297,Tceal7
19428,ENSMUSG00000079429,6.357145125,0.107236006,0.342918329,0.312715877,0.754496532,0.860195275,Mroh2a
19429,ENSMUSG00000079432,0,NA,NA,NA,NA,NA,Gm15023
19430,ENSMUSG00000079433,0,NA,NA,NA,NA,NA,Gm11114
19431,ENSMUSG00000079434,52.51626668,-1.336817036,0.215254914,-6.210390317,5.29E-10,1.56E-08,Neu2
19432,ENSMUSG00000079435,334.495851,-0.744546598,0.137676292,-5.40795067,6.37E-08,1.19E-06,Rpl36a
19433,ENSMUSG00000079436,0.569409092,-1.466001391,1.193190372,-1.228639976,0.21920682,NA,Kcnj13
19434,ENSMUSG00000079438,0,NA,NA,NA,NA,NA,Gm11115
19435,ENSMUSG00000079439,0,NA,NA,NA,NA,NA,Gm11116
19436,ENSMUSG00000079440,0.035250946,0.404903003,3.697420426,0.109509592,0.912798314,NA,Alpi
19437,ENSMUSG00000079442,112.6036786,1.246657028,0.128218623,9.722901368,2.41E-22,3.70E-20,St6galnac4
19438,ENSMUSG00000079444,0.323503814,-1.391589497,1.415732526,-0.982946617,0.325633713,NA,Gm21981
19439,ENSMUSG00000079445,0.116046224,0.101186033,2.759621326,0.036666637,0.970750811,NA,B3gnt7
19440,ENSMUSG00000079450,2.465963165,0.638521439,0.595598991,1.07206602,0.28369038,0.466524739,Cldn34c1
19441,ENSMUSG00000079451,0,NA,NA,NA,NA,NA,Tmprss11g
19442,ENSMUSG00000079460,0,NA,NA,NA,NA,NA,4933403O08Rik
19443,ENSMUSG00000079462,8.442279787,-2.401720434,0.536201575,-4.479137227,7.49E-06,8.31E-05,Gm15737
19444,ENSMUSG00000079465,7.328932556,-0.376007618,0.38647808,-0.972908005,0.330599026,0.516152806,Col4a3
19445,ENSMUSG00000079466,0,NA,NA,NA,NA,NA,Prdm12
19446,ENSMUSG00000079469,27.18093501,-0.489898572,0.191382403,-2.559789015,0.010473573,0.040178053,Pigb
19447,ENSMUSG00000079470,10.25665345,-0.0940354,0.372714843,-0.252298512,0.800810338,0.889736552,Utp14b
19448,ENSMUSG00000079471,2.149882687,2.286342877,0.742786111,3.078063583,0.002083505,0.010728332,Mymx
19449,ENSMUSG00000079476,0,NA,NA,NA,NA,NA,1700011M02Rik
19450,ENSMUSG00000079477,1798.653834,-0.590555693,0.127357211,-4.637002385,3.53E-06,4.26E-05,Rab7
19451,ENSMUSG00000079478,33.39877627,0.124035864,0.168390601,0.736596122,0.461367994,0.639467102,Sssca1
19452,ENSMUSG00000079479,0,NA,NA,NA,NA,NA,Gm9112
19453,ENSMUSG00000079480,15.23869117,0.278944702,0.373158366,0.747523644,0.454747536,0.634039622,Pin4
19454,ENSMUSG00000079481,34.95348773,-0.157652553,0.19900017,-0.792223209,0.428230538,0.610688007,Nhsl2
19455,ENSMUSG00000079484,16.27635375,0.420240219,0.278742859,1.507626853,0.131650056,0.273761402,Phyhd1
19456,ENSMUSG00000079487,296.0618337,-0.643308103,0.123648456,-5.202718447,1.96E-07,3.23E-06,Med12
19457,ENSMUSG00000079492,0.365681034,-0.077576983,1.627610513,-0.047663112,0.961984733,NA,Gm11127
19458,ENSMUSG00000079494,0,NA,NA,NA,NA,NA,Nat8f5
19459,ENSMUSG00000079495,0.046771637,-0.324027251,3.697420426,-0.087636031,0.930165964,NA,Nat8f6
19460,ENSMUSG00000079497,0.268853931,0.235728854,1.660689104,0.141946408,0.887122337,NA,Gm13420
19461,ENSMUSG00000079502,0.139120475,-0.050674379,2.304782249,-0.021986623,0.982458626,NA,Cfap77
19462,ENSMUSG00000079507,0.080020054,-0.475887407,3.583547915,-0.132797836,0.894353266,NA,H2-Q1
19463,ENSMUSG00000079508,280.9179043,-0.89291906,0.146448344,-6.097160515,1.08E-09,3.00E-08,Apoo
19464,ENSMUSG00000079509,68.16796688,-0.394880533,0.171455519,-2.303107737,0.021272782,0.070239298,Zfx
19465,ENSMUSG00000079511,4.941621653,-0.255845486,0.411608864,-0.621574285,0.534221834,0.69932762,Gm42688
19466,ENSMUSG00000079513,0,NA,NA,NA,NA,NA,4932429P05Rik
19467,ENSMUSG00000079516,0,NA,NA,NA,NA,NA,Reg3a
19468,ENSMUSG00000079519,0,NA,NA,NA,NA,NA,Gm14743
19469,ENSMUSG00000079521,0,NA,NA,NA,NA,NA,Gm5938
19470,ENSMUSG00000079522,0,NA,NA,NA,NA,NA,Gm14744
19471,ENSMUSG00000079523,32.30122351,0.566444414,0.279401933,2.027346085,0.042627032,0.1202654,Tmsb10
19472,ENSMUSG00000079525,0,NA,NA,NA,NA,NA,Cldn34d
19473,ENSMUSG00000079531,0,NA,NA,NA,NA,NA,Gm5936
19474,ENSMUSG00000079532,0,NA,NA,NA,NA,NA,Gm6890
19475,ENSMUSG00000079534,0,NA,NA,NA,NA,NA,Gm5640
19476,ENSMUSG00000079536,0,NA,NA,NA,NA,NA,Gm6880
19477,ENSMUSG00000079539,0,NA,NA,NA,NA,NA,Obp2b
19478,ENSMUSG00000079546,0,NA,NA,NA,NA,NA,Gm11146
19479,ENSMUSG00000079547,3.405094805,1.134355839,0.426235629,2.661335094,0.007783146,0.031739965,H2-DMb1
19480,ENSMUSG00000079550,0.796352189,1.110936927,1.023010947,1.08594823,0.277501897,0.459821706,Mpp4
19481,ENSMUSG00000079553,0.729204162,1.869350412,0.880169618,2.123852464,0.033682482,0.100421221,Kifc1
19482,ENSMUSG00000079554,0.780635768,-0.753302885,1.372839146,-0.548718972,0.583198324,0.738024744,Aox2
19483,ENSMUSG00000079555,9.110769483,0.493117169,0.413381951,1.192885095,0.232914377,0.407563941,Haus3
19484,ENSMUSG00000079557,547.1574452,0.551813625,0.093172387,5.922501761,3.17E-09,8.00E-08,2-Mar
19485,ENSMUSG00000079559,6.139313929,-1.049963169,0.405581575,-2.588784188,0.009631544,0.037597323,Colca2
19486,ENSMUSG00000079560,16.95425654,-0.548726198,0.278792733,-1.968222744,0.049042414,0.133341964,Hoxa3
19487,ENSMUSG00000079562,373.7350087,0.565053312,0.08429768,6.703070711,2.04E-11,7.55E-10,Maea
19488,ENSMUSG00000079563,0.163260698,-0.779610515,2.548705326,-0.305884916,0.759692271,NA,Pglyrp2
19489,ENSMUSG00000079566,0,NA,NA,NA,NA,NA,Spin2d
19490,ENSMUSG00000079577,0,NA,NA,NA,NA,NA,Gm14692
19491,ENSMUSG00000079578,0,NA,NA,NA,NA,NA,Gm1140
19492,ENSMUSG00000079579,0,NA,NA,NA,NA,NA,Gm6760
19493,ENSMUSG00000079580,0,NA,NA,NA,NA,NA,Tmem217
19494,ENSMUSG00000079583,0,NA,NA,NA,NA,NA,Gm7073
19495,ENSMUSG00000079584,0,NA,NA,NA,NA,NA,Gm364
19496,ENSMUSG00000079588,2566.413099,0.468246969,0.176088263,2.659160579,0.007833562,0.031907019,Tmem182
19497,ENSMUSG00000079592,0,NA,NA,NA,NA,NA,C1qtnf5
19498,ENSMUSG00000079593,1.708312479,-0.158818534,0.672167913,-0.236278065,0.813216907,0.897700807,Gm14597
19499,ENSMUSG00000079594,0,NA,NA,NA,NA,NA,BC117090
19500,ENSMUSG00000079597,0.092106232,0.253044225,3.436806494,0.07362772,0.941306614,NA,Gm5483
19501,ENSMUSG00000079598,0.222739024,0.388583699,1.697097614,0.228969563,0.818892573,NA,Clec2l
19502,ENSMUSG00000079600,0,NA,NA,NA,NA,NA,Gm17604
19503,ENSMUSG00000079602,0.04347,-0.324027251,3.697420426,-0.087636031,0.930165964,NA,9230102O04Rik
19504,ENSMUSG00000079605,0,NA,NA,NA,NA,NA,Zbtb9
19505,ENSMUSG00000079606,0.028750267,0.404903003,3.697420426,0.109509592,0.912798314,NA,Gm595
19506,ENSMUSG00000079608,1.014698473,-0.346116961,0.881479421,-0.392654613,0.694574597,0.820680179,Stard6
19507,ENSMUSG00000079610,35.26076598,0.52830238,0.172139469,3.069036888,0.002147501,0.011004148,Ankrd39
19508,ENSMUSG00000079614,103.5378731,0.157545286,0.145941557,1.079509422,0.280360696,0.462842286,Seh1l
19509,ENSMUSG00000079619,0,NA,NA,NA,NA,NA,Cypt15
19510,ENSMUSG00000079620,3.387354845,-0.68278439,0.701678051,-0.973073605,0.330516722,0.516124687,Muc4
19511,ENSMUSG00000079625,0.0947089,1.360182307,3.408997877,0.398997698,0.6898949,NA,Tm4sf19
19512,ENSMUSG00000079626,0,NA,NA,NA,NA,NA,Rhox7b
19513,ENSMUSG00000079627,0,NA,NA,NA,NA,NA,Rhox2h
19514,ENSMUSG00000079628,0,NA,NA,NA,NA,NA,Rhox4g
19515,ENSMUSG00000079629,0,NA,NA,NA,NA,NA,Rhox2g
19516,ENSMUSG00000079630,0.130561118,0.101186287,2.673290913,0.037850833,0.969806615,NA,Rhox4f
19517,ENSMUSG00000079633,0,NA,NA,NA,NA,NA,Rhox4d
19518,ENSMUSG00000079635,0,NA,NA,NA,NA,NA,Rhox4c
19519,ENSMUSG00000079636,0.081763178,-0.475887413,3.560558169,-0.133655284,0.893675166,NA,Rhox3c
19520,ENSMUSG00000079637,0,NA,NA,NA,NA,NA,Rhox2c
19521,ENSMUSG00000079638,0,NA,NA,NA,NA,NA,Rhox2b
19522,ENSMUSG00000079639,0,NA,NA,NA,NA,NA,Rhox4a
19523,ENSMUSG00000079641,162.2241982,-0.385352423,0.258821958,-1.488870673,0.136521428,0.28088069,Rpl39
19524,ENSMUSG00000079642,0,NA,NA,NA,NA,NA,Gm6268
19525,ENSMUSG00000079644,0,NA,NA,NA,NA,NA,Gm1110
19526,ENSMUSG00000079652,0.692842225,0.345674951,1.169988278,0.295451636,0.767648893,0.868325001,Fam71f2
19527,ENSMUSG00000079654,3.182745693,-0.600938131,0.578411105,-1.038946393,0.298829668,0.482859082,Prrt4
19528,ENSMUSG00000079655,0,NA,NA,NA,NA,NA,Gm5168
19529,ENSMUSG00000079657,0.377956263,0.63698619,1.356651432,0.469528263,0.638692088,NA,Rab26
19530,ENSMUSG00000079658,1115.857962,0.055584985,0.175868621,0.31605971,0.751957187,0.85868922,Eloc
19531,ENSMUSG00000079659,10.11078013,0.015009518,0.280510798,0.053507808,0.95732731,0.978781736,Tmem243
19532,ENSMUSG00000079666,0.04563446,-0.324027251,3.697420426,-0.087636031,0.930165964,NA,1700015F17Rik
19533,ENSMUSG00000079677,245.7884256,0.229733393,0.106057514,2.166120853,0.030301953,0.092640222,Fdx1l
19534,ENSMUSG00000079679,0,NA,NA,NA,NA,NA,Vwde
19535,ENSMUSG00000079681,0.63229347,-0.312822614,1.171601553,-0.267004267,0.789465876,0.882359589,Zglp1
19536,ENSMUSG00000079685,1.210651053,-0.872444141,0.9331039,-0.934991421,0.349792721,0.5357228,Ulbp1
19537,ENSMUSG00000079694,0,NA,NA,NA,NA,NA,Gm14862
19538,ENSMUSG00000079697,0.056855286,-0.324027251,3.697420426,-0.087636031,0.930165964,NA,Gm5751
19539,ENSMUSG00000079698,0,NA,NA,NA,NA,NA,Vmn2r93
19540,ENSMUSG00000079699,0.133885716,-0.62774895,2.655290235,-0.236414439,0.813111093,NA,Gm6592
19541,ENSMUSG00000079700,0,NA,NA,NA,NA,NA,Fpr3
19542,ENSMUSG00000079701,0,NA,NA,NA,NA,NA,Ssxb3
19543,ENSMUSG00000079702,0,NA,NA,NA,NA,NA,Ssxb6
19544,ENSMUSG00000079703,0,NA,NA,NA,NA,NA,Ssxb8
19545,ENSMUSG00000079704,0,NA,NA,NA,NA,NA,Gm14459
19546,ENSMUSG00000079705,0,NA,NA,NA,NA,NA,Ssxb1
19547,ENSMUSG00000079707,0,NA,NA,NA,NA,NA,Tcte3
19548,ENSMUSG00000079710,0,NA,NA,NA,NA,NA,Gm3448
19549,ENSMUSG00000079722,1.409164175,0.147904965,0.719398026,0.205595456,0.837106928,0.912288729,Ttll2
19550,ENSMUSG00000079737,7.919481334,-0.13391317,0.36073044,-0.371227808,0.710467863,0.830700129,3110001I22Rik
19551,ENSMUSG00000079740,0,NA,NA,NA,NA,NA,Gm11172
19552,ENSMUSG00000079773,0,NA,NA,NA,NA,NA,AC087559.2
19553,ENSMUSG00000079774,0,NA,NA,NA,NA,NA,Fam205a4
19554,ENSMUSG00000079794,0,NA,NA,NA,NA,NA,AC125149.2
19555,ENSMUSG00000079800,0,NA,NA,NA,NA,NA,AC125149.3
19556,ENSMUSG00000079806,0,NA,NA,NA,NA,NA,Gm21719
19557,ENSMUSG00000079808,0,NA,NA,NA,NA,NA,AC168977.1
19558,ENSMUSG00000079834,20.69112988,0.665449571,0.205641685,3.23596635,0.001212317,0.006800497,Tmlhe
19559,ENSMUSG00000079842,0,NA,NA,NA,NA,NA,Spag11a
19560,ENSMUSG00000079845,0.049271004,-0.324027251,3.697420426,-0.087636031,0.930165964,NA,Xlr4a
19561,ENSMUSG00000079852,0,NA,NA,NA,NA,NA,Klra4
