h 	 pve 	 rho 	 pge 	 pi 	 n_gamma
6.892506e-01	6.538524e-01	4.027169e-01	5.099225e-01	7.252677e-04	2	
2.715539e-01	2.666259e-01	7.589150e-01	7.394791e-01	5.500497e-04	7	
2.152407e-01	1.733099e-01	3.905155e-01	3.066991e-01	7.786082e-04	7	
2.718421e-01	2.114158e-01	4.941000e-01	1.590835e-01	1.161294e-03	5	
5.628560e-01	4.535044e-01	8.287077e-01	6.539301e-01	1.050596e-03	4	
5.667475e-01	5.679217e-01	7.395309e-01	7.748034e-01	1.289904e-03	5	
4.715400e-01	3.506082e-01	8.102783e-01	7.563486e-01	1.414250e-03	8	
5.575510e-01	6.029705e-01	9.610133e-01	9.763507e-01	1.168558e-03	13	
2.006577e-01	1.753619e-01	9.167080e-01	9.101114e-01	1.118717e-03	4	
6.231755e-01	6.108082e-01	6.967768e-02	1.404778e-02	9.668581e-04	6	
2.670133e-01	2.968029e-01	1.682089e-02	2.180119e-02	8.752100e-04	3	
7.848827e-01	7.594707e-01	3.238471e-01	1.172799e-01	7.249104e-04	6	
3.556560e-01	4.351716e-01	5.384193e-02	1.163226e-01	9.125869e-04	9	
4.195389e-01	4.115486e-01	1.610033e-01	2.148994e-01	7.597801e-04	5	
3.125452e-01	4.086143e-01	3.593865e-01	5.558194e-01	6.999393e-04	8	
8.125748e-01	4.859494e-01	8.169647e-01	1.497194e-01	7.630477e-04	4	
3.153861e-01	2.333295e-01	1.277561e-01	5.725049e-02	8.640387e-04	3	
2.866748e-01	3.221508e-01	3.022227e-01	9.577206e-02	5.493169e-04	1	
3.571433e-01	2.036460e-01	7.035610e-01	4.232098e-01	4.400152e-04	2	
5.162106e-01	5.364690e-01	2.263456e-01	1.064512e-01	7.735450e-04	5	
3.342582e-01	3.517360e-01	5.273424e-01	6.034862e-01	6.942052e-04	5	
1.722528e-01	2.277436e-01	1.118761e-01	4.496601e-02	8.291878e-04	3	
3.960710e-01	2.426989e-01	6.457906e-01	3.619738e-01	1.437077e-03	7	
7.232411e-01	6.204291e-01	5.857594e-01	5.334749e-01	1.706462e-03	12	
6.669714e-01	7.211345e-01	5.013866e-01	5.823399e-01	1.627538e-03	10	
7.159960e-01	7.052509e-01	3.731166e-02	4.512157e-02	1.858594e-03	16	
4.708144e-01	3.744161e-01	8.262813e-01	6.213235e-01	2.030860e-03	9	
1.578428e-01	1.623910e-01	9.575359e-01	9.585490e-01	1.760487e-03	12	
2.054823e-01	2.794005e-01	1.536761e-01	1.995479e-01	1.109988e-03	8	
5.943457e-01	4.389479e-01	9.247300e-01	8.663947e-01	9.132765e-04	7	
4.474158e-01	4.835009e-01	7.780625e-01	8.846830e-01	6.912300e-04	5	
4.781986e-01	4.950337e-01	5.606345e-01	3.721624e-01	5.190461e-04	3	
5.285738e-01	4.424385e-01	2.168735e-01	0.000000e+00	4.000644e-04	0	
3.010801e-01	1.701640e-01	3.486800e-01	1.191679e-01	6.268817e-04	6	
6.843882e-01	6.846988e-01	6.928477e-02	1.768416e-02	8.687120e-04	3	
6.406586e-01	4.477141e-01	6.220276e-01	3.614826e-01	1.218963e-03	6	
3.791342e-01	2.866228e-01	9.407402e-01	9.318705e-01	1.404218e-03	12	
2.772353e-01	2.780627e-01	3.431400e-01	3.399894e-01	2.024164e-03	21	
3.789148e-01	4.201060e-01	9.640300e-01	9.756159e-01	3.052420e-03	18	
6.865880e-01	7.177276e-01	5.081093e-01	4.512519e-01	3.207412e-03	27	
4.717546e-01	5.596092e-01	5.098948e-01	5.064804e-01	4.517898e-03	32	
5.868113e-01	5.445611e-01	4.937449e-01	5.270075e-01	3.129440e-03	25	
6.854216e-01	7.040895e-01	1.437719e-01	1.315812e-01	3.523902e-03	21	
3.941502e-01	3.366592e-01	6.491761e-01	5.061076e-01	3.719030e-03	32	
2.740911e-01	2.683782e-01	3.642403e-01	4.157413e-01	3.811726e-03	26	
9.923922e-02	8.545763e-02	7.213872e-01	6.902304e-01	3.062092e-03	24	
2.431003e-01	2.140105e-01	6.814801e-01	5.557268e-01	4.704721e-03	29	
3.551615e-01	2.938491e-01	6.505156e-01	6.767481e-01	4.410083e-03	32	
1.176401e-01	1.262532e-01	9.120796e-01	9.356110e-01	4.573604e-03	33	
2.170961e-01	2.318001e-01	6.936463e-01	7.891217e-01	4.475454e-03	30	
4.353063e-01	5.170595e-01	5.492783e-01	7.286682e-01	3.593071e-03	26	
5.949126e-01	4.582356e-01	4.047343e-02	8.060677e-02	4.089515e-03	33	
8.005305e-01	8.121204e-01	1.208802e-01	1.816608e-01	4.864994e-03	35	
5.109928e-01	5.504203e-01	4.930649e-01	5.526037e-01	7.683842e-03	56	
6.443464e-01	6.062823e-01	9.923822e-01	9.925844e-01	8.643454e-03	61	
2.630833e-01	3.822135e-01	9.179127e-01	9.373624e-01	8.160820e-03	66	
6.347307e-01	7.365223e-01	7.985477e-01	8.621592e-01	6.295869e-03	56	
1.486904e-01	1.716437e-01	8.079015e-01	8.369908e-01	7.678888e-03	53	
1.029392e-01	8.405380e-02	3.172587e-01	3.470777e-01	9.122364e-03	60	
3.559550e-01	3.106039e-01	3.211367e-01	5.074413e-01	1.082899e-02	73	
5.643296e-01	5.747984e-01	3.317934e-01	4.093441e-01	9.080063e-03	75	
2.640794e-01	3.505511e-01	5.770168e-01	6.594803e-01	1.285389e-02	75	
4.394609e-01	4.492977e-01	5.828627e-01	7.100993e-01	1.288654e-02	73	
1.639460e-01	1.740529e-01	7.401878e-02	5.522381e-02	1.059144e-02	75	
4.154825e-01	4.301706e-01	2.603032e-01	3.103035e-01	1.258071e-02	77	
5.052821e-01	4.803718e-01	2.883883e-01	1.597289e-01	1.029177e-02	71	
7.850754e-02	1.133691e-01	6.823071e-01	7.500287e-01	1.089175e-02	85	
3.489776e-01	3.810372e-01	8.139395e-01	8.116544e-01	1.099944e-02	89	
1.821528e-01	1.996472e-01	8.750164e-01	8.977210e-01	1.248420e-02	99	
3.757514e-01	3.641759e-01	4.430824e-01	2.911073e-01	1.434637e-02	98	
1.233085e-01	1.567694e-01	1.450630e-02	5.762112e-03	1.398817e-02	94	
2.759458e-01	2.984533e-01	1.767061e-01	2.246950e-01	1.466647e-02	102	
4.327459e-01	3.888823e-01	1.046043e-01	1.957734e-01	1.240341e-02	85	
4.921468e-01	5.229099e-01	5.336997e-01	6.856309e-01	1.186202e-02	87	
4.079699e-01	4.414510e-01	7.574151e-01	7.826554e-01	1.302902e-02	87	
5.532580e-01	5.578425e-01	5.648152e-01	5.702657e-01	1.361235e-02	86	
6.011809e-01	5.358912e-01	6.608049e-01	6.051817e-01	1.314342e-02	80	
4.665713e-01	5.452809e-01	6.856227e-01	6.847831e-01	1.047084e-02	74	
5.822903e-01	5.695937e-01	4.437635e-01	4.640407e-01	1.407080e-02	84	
3.008717e-01	2.985604e-01	7.340820e-01	7.859106e-01	1.399722e-02	87	
5.359073e-01	5.202513e-01	4.965012e-01	5.404523e-01	1.182735e-02	95	
7.068687e-01	7.119624e-01	3.258320e-01	3.647491e-01	1.437056e-02	110	
4.190544e-01	3.478207e-01	6.867434e-01	6.346299e-01	1.962750e-02	110	
1.144506e-01	1.113943e-01	9.916588e-01	9.922390e-01	1.678414e-02	116	
3.722968e-01	4.798602e-01	2.063651e-02	1.446997e-02	1.719613e-02	112	
3.879237e-01	4.159614e-01	4.869787e-01	3.785470e-01	1.558027e-02	102	
5.880904e-01	6.549174e-01	6.463641e-01	7.544412e-01	1.481132e-02	94	
1.787914e-01	1.745801e-01	4.178995e-01	5.428411e-01	1.311011e-02	96	
1.336218e-01	1.456433e-01	9.120394e-01	9.288415e-01	1.186972e-02	93	
1.250722e-01	1.140797e-01	5.174768e-01	5.090459e-01	1.496494e-02	106	
4.366292e-01	4.860292e-01	3.816569e-01	2.738796e-01	1.588628e-02	113	
4.657092e-01	5.255577e-01	6.211574e-02	7.632443e-02	1.432284e-02	116	
5.893731e-01	5.200832e-01	8.229425e-01	8.083162e-01	1.668292e-02	132	
2.473497e-01	2.709568e-01	5.652755e-01	4.906367e-01	1.934488e-02	131	
6.631704e-01	6.718749e-01	6.474249e-01	4.615189e-01	1.879289e-02	129	
2.239593e-01	3.175092e-01	1.702537e-01	1.090574e-01	1.653284e-02	128	
4.414921e-01	4.488320e-01	6.771208e-01	7.325253e-01	1.828808e-02	122	
5.457451e-01	5.836663e-01	3.401664e-01	3.121554e-01	1.404956e-02	119	
7.324504e-02	6.602008e-02	4.239043e-01	5.165583e-01	1.829916e-02	132	
7.939314e-01	8.144827e-01	5.668971e-01	6.310139e-01	1.902373e-02	124	
5.866345e-01	5.272978e-01	7.958374e-01	8.238397e-01	1.750523e-02	122	
3.121713e-01	2.825226e-01	4.638573e-01	4.702874e-01	1.650747e-02	117	
5.703512e-01	6.692478e-01	8.928966e-01	9.499654e-01	1.412197e-02	110	
5.543976e-01	5.139230e-01	6.290532e-01	6.741315e-01	1.621303e-02	107	
6.952408e-01	5.570630e-01	8.768016e-01	7.974577e-01	1.762337e-02	103	
7.208347e-01	7.697988e-01	4.474447e-01	4.561966e-01	1.232985e-02	94	
4.175306e-01	4.749354e-01	5.572954e-01	6.470811e-01	1.303694e-02	100	
3.955672e-01	3.657538e-01	8.747138e-02	8.860960e-02	1.544506e-02	90	
3.276036e-01	3.531390e-01	6.227487e-01	6.645588e-01	1.391093e-02	95	
4.501007e-01	4.732264e-01	9.240513e-01	9.636963e-01	1.215569e-02	93	
8.195664e-01	7.978397e-01	5.389555e-01	3.951081e-01	1.375271e-02	88	
2.939468e-01	3.593377e-01	3.700305e-01	3.252412e-01	1.155339e-02	74	
3.129474e-01	4.118196e-01	4.062939e-01	2.992949e-01	9.183306e-03	72	
4.448901e-01	4.945359e-01	9.394841e-02	7.520972e-02	8.931802e-03	60	
1.908003e-01	1.309308e-01	2.395913e-01	1.830813e-01	8.178387e-03	56	
2.514872e-01	4.003594e-01	2.147155e-01	1.152845e-01	7.673608e-03	52	
3.260941e-01	2.968020e-01	1.749485e-02	4.980314e-02	5.878835e-03	52	
2.253861e-01	1.689386e-01	9.625961e-02	1.462575e-01	6.576728e-03	46	
1.876215e-01	1.757549e-01	3.397294e-02	3.060021e-02	5.860546e-03	40	
7.428312e-02	1.207777e-01	2.478636e-01	1.539032e-01	4.756938e-03	39	
2.262887e-01	2.739355e-01	9.734727e-01	9.715285e-01	6.175197e-03	53	
6.375417e-01	6.960725e-01	3.957085e-01	4.321166e-01	7.985038e-03	56	
4.553892e-01	3.501274e-01	8.600114e-01	8.890674e-01	7.952615e-03	60	
6.864301e-01	7.223205e-01	2.008882e-01	3.749552e-01	7.263324e-03	59	
2.048711e-01	1.719479e-01	8.560211e-01	8.761611e-01	5.714066e-03	37	
6.622758e-02	7.488889e-02	3.134290e-01	4.472584e-01	4.778240e-03	39	
2.598838e-01	2.777445e-01	9.050344e-01	9.094091e-01	5.748562e-03	36	
3.096273e-01	3.345168e-01	2.106361e-01	1.809695e-01	4.637648e-03	43	
2.534777e-01	2.421962e-01	4.694803e-01	4.512950e-01	7.106547e-03	48	
5.893261e-01	4.940879e-01	9.422273e-01	9.250124e-01	6.980012e-03	49	
6.900546e-01	6.336413e-01	2.063965e-01	2.489547e-01	8.172723e-03	48	
3.271224e-01	4.041928e-01	2.681899e-01	1.341881e-01	8.486346e-03	57	
5.885649e-01	5.685376e-01	3.623112e-01	3.488153e-01	8.816726e-03	69	
2.141854e-01	2.411464e-01	4.124579e-01	3.044381e-01	1.106550e-02	64	
2.408863e-01	2.033560e-01	8.970962e-01	8.934258e-01	1.295276e-02	76	
6.463709e-01	5.437252e-01	1.181100e-01	1.291411e-01	7.836482e-03	60	
5.199129e-01	5.041454e-01	9.361070e-02	9.956100e-02	9.467840e-03	57	
6.038985e-01	5.859912e-01	3.942200e-01	4.301136e-01	8.731065e-03	63	
3.912492e-01	4.287113e-01	7.924919e-01	7.774143e-01	9.897554e-03	68	
6.978315e-01	6.784984e-01	5.131129e-01	5.268177e-01	9.326145e-03	65	
7.676424e-02	1.203254e-01	2.951374e-01	5.385397e-01	9.289271e-03	71	
1.725172e-01	1.566213e-01	9.509977e-01	9.151792e-01	1.193401e-02	76	
2.550093e-01	3.059975e-01	4.340492e-01	4.087224e-01	1.088835e-02	80	
3.743154e-01	3.461941e-01	5.355242e-02	5.162555e-02	1.129020e-02	79	
4.639918e-01	4.799872e-01	7.228985e-01	6.781173e-01	1.237940e-02	88	
6.659519e-01	6.346739e-01	7.708523e-01	7.604865e-01	1.236146e-02	92	
3.501213e-01	3.597056e-01	3.875446e-01	3.397251e-01	1.187010e-02	82	
4.844731e-01	4.644433e-01	1.180228e-02	1.313611e-02	1.328651e-02	98	
5.427010e-01	4.646116e-01	2.977063e-01	2.443892e-01	1.432056e-02	84	
6.341515e-01	5.665083e-01	6.238192e-01	7.044445e-01	1.337520e-02	87	
5.310066e-01	5.056668e-01	8.778202e-01	8.889661e-01	1.465067e-02	90	
3.094884e-01	2.966005e-01	3.913130e-01	5.269713e-01	1.073101e-02	80	
6.143489e-01	6.076244e-01	1.930350e-01	5.848025e-02	1.080424e-02	72	
2.133610e-01	2.303025e-01	2.742365e-01	2.367467e-01	8.370599e-03	67	
7.389992e-01	7.479831e-01	5.608517e-01	6.763350e-01	8.790832e-03	75	
3.805598e-01	3.622603e-01	7.382179e-01	5.875414e-01	1.109252e-02	75	
3.863413e-01	3.691849e-01	3.776559e-01	5.731334e-01	1.348309e-02	89	
8.545973e-01	8.825601e-01	5.647457e-01	7.209445e-01	1.196475e-02	87	
4.688465e-01	6.334548e-01	8.507717e-01	9.499114e-01	1.390011e-02	97	
4.311217e-01	3.412397e-01	5.759653e-01	5.605758e-01	1.535426e-02	105	
2.022976e-01	2.052522e-01	4.497304e-01	3.075681e-01	1.747035e-02	119	
3.735218e-01	5.460105e-01	9.883169e-01	9.935456e-01	1.153295e-02	109	
3.912373e-01	3.089974e-01	4.109129e-02	3.336675e-02	1.479936e-02	105	
5.931941e-01	5.513557e-01	5.276477e-01	3.985535e-01	1.493232e-02	98	
3.844394e-01	4.664701e-01	2.976113e-01	2.103276e-01	1.458567e-02	98	
1.954617e-01	2.774887e-01	2.204847e-01	4.342054e-02	1.503800e-02	101	
2.480672e-01	2.110182e-01	8.438589e-01	8.639988e-01	1.387149e-02	97	
5.147902e-01	5.202063e-01	5.344252e-01	4.925246e-01	1.343997e-02	99	
2.029207e-01	1.669247e-01	6.136187e-01	5.582545e-01	1.429098e-02	94	
5.718901e-01	6.361351e-01	6.660761e-02	3.302540e-02	1.278443e-02	93	
2.428734e-01	2.238641e-01	1.960988e-01	2.018788e-01	1.281282e-02	85	
6.048943e-01	5.031551e-01	8.036708e-01	8.340170e-01	1.256252e-02	83	
4.793421e-01	5.323835e-01	7.550277e-01	7.794470e-01	1.306105e-02	92	
3.371125e-01	3.120230e-01	2.658019e-01	2.010361e-01	1.332647e-02	87	
3.096612e-01	2.481332e-01	7.821484e-01	7.816688e-01	1.048529e-02	80	
5.337275e-01	5.692781e-01	2.737939e-01	2.091553e-01	1.032371e-02	79	
6.085245e-01	5.788228e-01	1.340673e-01	1.190854e-01	1.042084e-02	78	
6.738618e-01	6.561826e-01	6.496772e-02	1.631362e-01	9.553010e-03	74	
5.296380e-01	4.934966e-01	1.344808e-01	1.524458e-01	8.759301e-03	73	
4.786961e-01	4.831990e-01	5.208807e-01	4.681108e-01	1.090652e-02	67	
3.574115e-01	4.082476e-01	2.032674e-01	2.347744e-01	9.921192e-03	71	
1.184545e-01	1.419023e-01	8.495315e-01	8.563455e-01	8.608282e-03	70	
1.164886e-01	1.160369e-01	4.010194e-01	5.121836e-01	8.910588e-03	69	
3.994033e-01	3.930189e-01	9.371616e-02	1.004144e-01	1.016993e-02	72	
4.224267e-01	4.434228e-01	8.694539e-01	8.578449e-01	9.386745e-03	65	
4.014009e-01	3.896720e-01	7.496423e-01	7.765109e-01	7.905189e-03	66	
2.359539e-01	1.835322e-01	4.480047e-02	5.994348e-02	8.713928e-03	68	
3.933791e-01	3.900741e-01	6.376217e-01	6.431920e-01	8.703825e-03	68	
4.351673e-01	3.930475e-01	2.611813e-01	3.441017e-01	1.005219e-02	60	
6.809406e-01	5.682835e-01	5.751738e-02	7.113562e-02	1.000074e-02	68	
3.126878e-01	2.636868e-01	5.919332e-01	3.417644e-01	1.004551e-02	75	
5.182240e-01	4.467171e-01	2.608663e-01	3.083926e-01	8.203448e-03	64	
5.913590e-01	4.720388e-01	1.254901e-01	1.525786e-01	8.715482e-03	52	
1.275513e-01	1.786778e-01	6.356652e-01	7.372612e-01	6.359421e-03	60	
6.172238e-01	5.603437e-01	9.467771e-01	9.538751e-01	7.516801e-03	60	
4.254813e-01	4.273151e-01	3.431502e-01	4.243247e-01	6.624615e-03	53	
7.079111e-01	6.948669e-01	2.582928e-01	1.573524e-01	5.040845e-03	41	
3.413673e-01	3.687467e-01	6.692188e-01	6.122869e-01	5.447057e-03	36	
3.752215e-01	3.897915e-01	4.415141e-02	2.719033e-02	6.314533e-03	42	
1.847701e-01	1.911428e-01	3.771078e-02	5.537792e-02	6.608125e-03	45	
3.984648e-01	3.447406e-01	1.918069e-01	1.626677e-01	5.355196e-03	47	
3.883011e-02	3.093082e-02	3.734743e-01	4.754823e-01	6.033122e-03	39	
4.387277e-01	4.468564e-01	7.296036e-02	4.527044e-02	6.027704e-03	36	
1.679226e-01	1.318553e-01	5.143425e-01	5.231156e-01	3.978351e-03	33	
3.639920e-01	3.964269e-01	8.990857e-01	8.265030e-01	5.692134e-03	32	
3.498920e-01	4.150722e-01	9.572437e-01	9.652668e-01	5.558354e-03	40	
2.403500e-01	3.080706e-01	7.824274e-01	8.661439e-01	3.875871e-03	30	
3.790086e-01	3.430338e-01	6.748192e-01	5.561312e-01	2.942261e-03	18	
2.080604e-01	2.814035e-01	3.788619e-01	5.161321e-01	2.471579e-03	17	
6.336332e-01	6.450695e-01	2.115752e-02	1.159624e-02	2.710923e-03	14	
3.746426e-01	2.732838e-01	6.965773e-01	7.239541e-01	2.244198e-03	11	
4.807783e-01	3.836076e-01	9.121756e-01	8.905539e-01	1.684616e-03	15	
5.614614e-01	6.301255e-01	5.032393e-02	3.010656e-02	2.369782e-03	15	
2.238653e-01	2.557042e-01	4.163464e-01	4.367752e-01	1.548063e-03	13	
1.415253e-01	1.199628e-01	8.731856e-01	7.386842e-01	1.575057e-03	12	
4.203707e-01	4.289240e-01	3.459368e-01	2.291922e-01	1.974076e-03	12	
2.608730e-01	2.910837e-01	3.441569e-03	3.471669e-03	2.091488e-03	19	
5.137063e-01	5.028870e-01	1.307374e-01	5.179160e-02	2.318581e-03	15	
5.482804e-01	5.205048e-01	5.489423e-01	4.434438e-01	1.647546e-03	17	
4.734220e-01	4.810153e-01	3.758923e-01	2.956648e-01	1.794188e-03	12	
9.220260e-02	1.295823e-01	5.443055e-01	7.320044e-01	1.145336e-03	12	
2.388920e-01	2.686382e-01	5.935685e-01	5.838655e-01	1.347208e-03	13	
4.316711e-01	3.725536e-01	8.369914e-01	7.861739e-01	1.365788e-03	8	
6.406064e-01	5.580846e-01	2.676371e-01	1.015237e-01	1.046137e-03	4	
6.004157e-01	6.137289e-01	3.817558e-01	5.259044e-01	2.280364e-03	22	
6.066033e-01	6.682668e-01	5.755715e-01	5.590199e-01	2.822939e-03	30	
1.981210e-01	2.688663e-01	7.739108e-01	7.593884e-01	3.912066e-03	21	
1.450963e-01	1.326557e-01	4.036949e-01	2.961960e-01	2.913215e-03	17	
1.420380e-01	1.316715e-01	1.922745e-01	1.041304e-01	4.030183e-03	22	
2.189352e-01	2.471317e-01	7.758878e-01	9.243150e-01	4.526923e-03	31	
5.378930e-01	5.946718e-01	9.788191e-03	6.755020e-03	4.870712e-03	34	
3.750003e-01	4.463387e-01	8.366610e-01	8.547600e-01	4.035244e-03	33	
3.907858e-01	4.365242e-01	1.815925e-02	1.315442e-02	4.869608e-03	40	
3.215221e-01	3.498495e-01	9.267200e-01	9.490735e-01	4.977363e-03	41	
5.478365e-01	5.099195e-01	5.834060e-03	3.900368e-03	4.321847e-03	35	
1.176690e-01	1.017061e-01	4.530207e-01	3.902063e-01	5.729756e-03	39	
4.794942e-01	5.045148e-01	1.311236e-01	1.182456e-01	6.896825e-03	44	
4.061852e-01	4.158098e-01	3.954974e-01	4.046598e-01	6.024515e-03	44	
5.688931e-01	6.346542e-01	5.794009e-01	6.895200e-01	4.208318e-03	34	
3.598185e-01	4.198176e-01	2.548278e-01	1.818195e-01	4.851265e-03	38	
6.041628e-01	4.942202e-01	6.354756e-01	7.082934e-01	4.194219e-03	25	
4.587233e-01	4.258031e-01	3.307804e-01	5.038911e-01	2.601255e-03	22	
2.648282e-01	1.405810e-01	7.211838e-01	4.572450e-01	3.225629e-03	17	
1.937657e-01	2.187689e-01	1.459592e-01	1.312760e-01	2.835592e-03	25	
2.609591e-02	1.979193e-02	9.343157e-01	9.302780e-01	2.426356e-03	14	
5.258635e-01	4.854176e-01	4.416175e-01	3.916533e-01	2.110462e-03	10	
7.552201e-01	7.840114e-01	3.733871e-01	6.054757e-01	2.211140e-03	14	
1.942647e-01	1.669562e-01	5.240882e-01	2.838618e-01	1.307236e-03	4	
3.361428e-01	3.698031e-01	4.992434e-01	5.850863e-01	1.326344e-03	9	
4.303624e-01	5.714280e-01	7.797253e-01	9.283026e-01	1.294075e-03	11	
5.632103e-01	4.834463e-01	6.794958e-01	3.842562e-01	9.715410e-04	5	
2.616245e-01	3.403337e-01	5.690416e-02	1.472762e-02	1.097805e-03	7	
7.131231e-01	4.628795e-01	5.250064e-01	6.159610e-02	8.385718e-04	2	
5.539489e-01	5.451430e-01	6.986359e-01	5.142842e-01	6.663200e-04	3	
7.387332e-01	6.531361e-01	5.093988e-01	5.531137e-01	6.387189e-04	6	
6.783539e-02	5.323146e-02	6.521916e-01	5.957700e-01	8.154854e-04	6	
2.577531e-01	2.331033e-01	5.539350e-01	5.680647e-01	5.874683e-04	1	
4.011228e-01	4.452408e-01	2.037355e-01	2.077437e-01	7.305562e-04	7	
5.366467e-01	4.037544e-01	5.812692e-01	2.795091e-01	4.958324e-04	1	
8.575432e-01	7.430229e-01	8.168291e-01	6.844973e-01	4.947230e-04	4	
4.361020e-01	4.840649e-01	6.785546e-01	8.192436e-01	3.757655e-04	3	
1.383992e-01	1.571295e-01	6.865756e-01	8.433642e-01	5.487027e-04	8	
6.431866e-01	3.452363e-01	6.625076e-01	3.860842e-02	5.538760e-04	1	
2.162871e-01	2.560613e-01	5.016942e-01	5.359441e-01	6.543215e-04	4	
9.685247e-02	9.061844e-02	7.081229e-01	6.700199e-01	8.953577e-04	6	
2.906592e-01	2.831501e-01	6.530657e-01	5.916436e-01	8.091142e-04	10	
3.351162e-01	4.027302e-01	7.619985e-01	8.444919e-01	7.263848e-04	6	
4.388812e-01	5.111661e-01	5.233208e-01	6.649105e-01	8.059551e-04	8	
2.788462e-01	2.813458e-01	3.560644e-01	4.266523e-01	1.141819e-03	11	
2.141464e-01	2.910502e-01	9.186439e-01	9.268594e-01	7.629799e-04	5	
4.314402e-01	1.459686e-01	8.726010e-01	5.077223e-01	6.961565e-04	2	
5.662673e-01	6.424182e-01	4.634598e-01	6.707706e-01	7.896377e-04	7	
4.418238e-01	5.914641e-01	8.121543e-01	8.540890e-01	7.624378e-04	6	
4.889764e-01	1.893257e-01	8.973392e-01	5.989991e-01	4.960805e-04	2	
3.322907e-01	3.402444e-01	2.862613e-01	3.297846e-01	5.428498e-04	5	
4.058858e-01	4.484065e-01	1.733273e-01	2.241864e-01	7.315804e-04	5	
8.606979e-01	7.841464e-01	4.326280e-01	1.808925e-01	8.692079e-04	8	
4.672850e-01	3.828051e-01	9.478474e-01	9.416680e-01	8.823677e-04	6	
8.409454e-02	2.011212e-01	9.890847e-01	9.976711e-01	1.215383e-03	9	
3.875612e-01	2.734963e-01	6.246181e-01	3.049468e-01	1.300747e-03	4	
6.188833e-01	7.248835e-01	7.414506e-01	7.829683e-01	1.759440e-03	19	
6.738684e-01	7.360037e-01	4.769573e-01	6.195318e-01	3.484403e-03	23	
4.239097e-01	4.240087e-01	7.614657e-02	9.169651e-02	3.958607e-03	29	
3.544554e-01	3.176926e-01	5.968805e-01	7.372685e-01	2.430063e-03	23	
5.571465e-01	5.985783e-01	8.563780e-03	1.281678e-02	3.010599e-03	26	
2.037637e-01	1.576196e-01	6.203424e-01	4.959171e-01	2.054646e-03	11	
4.801169e-01	5.100011e-01	6.585600e-01	6.833614e-01	1.723328e-03	13	
1.873623e-01	2.794258e-01	9.267693e-01	9.416752e-01	1.034696e-03	11	
6.574233e-01	5.369596e-01	4.319637e-02	4.931025e-02	1.355458e-03	9	
1.611918e-01	1.111148e-01	8.828508e-03	1.271855e-02	1.480606e-03	8	
2.461151e-01	2.073970e-01	7.134620e-01	6.959764e-01	1.205113e-03	9	
4.942743e-01	3.356035e-01	7.689043e-01	6.305068e-01	1.289111e-03	4	
1.349994e-01	1.356006e-01	3.587962e-01	3.926109e-01	2.263990e-03	14	
6.192338e-01	6.504440e-01	5.613788e-01	5.972818e-01	2.106329e-03	14	
4.777680e-01	5.601538e-01	1.038050e-01	8.177671e-02	1.935034e-03	20	
6.205302e-01	6.447911e-01	8.215598e-02	6.595387e-02	3.658764e-03	25	
4.940969e-01	4.887109e-01	2.313911e-03	1.067163e-03	4.398181e-03	31	
5.177727e-01	4.635077e-01	7.117541e-01	6.167354e-01	4.328526e-03	35	
3.856876e-01	4.014504e-01	9.681403e-01	9.796578e-01	4.513786e-03	33	
5.128616e-01	5.401504e-01	4.746160e-01	4.582025e-01	2.711749e-03	23	
4.798462e-01	4.422632e-01	5.146711e-01	4.445611e-01	2.828808e-03	11	
4.427510e-01	4.973154e-01	4.529659e-01	7.014892e-01	2.856477e-03	17	
4.858285e-01	5.638153e-01	5.458251e-01	2.516415e-01	3.477081e-03	17	
1.698885e-01	1.726556e-01	9.136042e-01	9.233038e-01	3.674712e-03	28	
2.608960e-01	2.649649e-01	7.707660e-01	7.569329e-01	4.172120e-03	28	
6.603031e-01	6.579857e-01	5.801089e-01	5.591939e-01	4.681313e-03	27	
4.534862e-01	5.300027e-01	9.708580e-01	9.748019e-01	2.226183e-03	13	
5.718824e-01	5.806857e-01	9.736268e-01	9.802126e-01	2.405323e-03	22	
5.605731e-01	5.106691e-01	4.028405e-01	4.473915e-01	2.296541e-03	16	
5.607173e-01	5.292354e-01	2.333207e-01	2.911305e-01	4.132589e-03	25	
1.759124e-01	2.116173e-01	6.136977e-01	3.200386e-01	3.652271e-03	32	
4.824874e-01	4.948929e-01	7.388008e-01	5.806285e-01	4.482221e-03	27	
2.977947e-01	4.200872e-01	2.593189e-01	2.455933e-01	3.895190e-03	23	
4.816804e-01	4.182198e-01	5.712099e-02	6.247632e-02	5.342938e-03	38	
3.161577e-01	4.105455e-01	1.532230e-01	5.417026e-02	6.142658e-03	41	
6.017456e-01	6.294306e-01	7.485233e-01	7.936534e-01	3.974419e-03	31	
2.577371e-01	2.271472e-01	8.639377e-01	6.586483e-01	3.337841e-03	16	
2.083738e-01	1.654318e-01	6.445546e-01	6.769650e-01	3.843273e-03	20	
5.156122e-01	4.809958e-01	9.389436e-01	9.304006e-01	3.689195e-03	24	
6.070762e-01	5.309801e-01	1.945995e-01	1.225709e-01	5.438548e-03	36	
5.686088e-01	5.058668e-01	6.135264e-01	5.379001e-01	3.551292e-03	25	
3.237263e-02	1.615176e-02	6.333421e-01	2.911626e-01	2.755608e-03	10	
4.925291e-01	4.173164e-01	9.224645e-01	9.331221e-01	2.934807e-03	18	
5.242825e-01	6.027763e-01	1.942164e-03	1.256858e-03	2.347942e-03	16	
